,,,,,,,,,,,,,,,,,,
DATA Postal code,Cities ES, Cities, Province ES, Province, Autonomous Community ES, Autonomous Community,Cities ES - Province ES,Cities ES - Province,Cities ES - CCAA ES,Cities ES - CCAA,Cities - Province ES,Cities - Province ES,Cities - Province ES,Cities - Province ES,Province ES - CCAA ES,Province ES - CCAA,Province - CCAA ES,Province - CCAA
14002,Córdoba,Córdoba,Córdoba,Córdoba,Andalucía,Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14003,Córdoba,Córdoba,Córdoba,Córdoba,Andalucía,Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14004,Córdoba,Córdoba,Córdoba,Córdoba,Andalucía,Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14005,Córdoba,Córdoba,Córdoba,Córdoba,Andalucía,Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14006,Córdoba,Córdoba,Córdoba,Córdoba,Andalucía,Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14007,Córdoba,Córdoba,Córdoba,Córdoba,Andalucía,Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14008,Córdoba,Córdoba,Córdoba,Córdoba,Andalucía,Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14009,Córdoba,Córdoba,Córdoba,Córdoba,Andalucía,Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14010,Córdoba,Córdoba,Córdoba,Córdoba,Andalucía,Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14011,Córdoba,Córdoba,Córdoba,Córdoba,Andalucía,Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14012,Córdoba,Córdoba,Córdoba,Córdoba,Andalucía,Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14013,Córdoba,Córdoba,Córdoba,Córdoba,Andalucía,Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14014,Córdoba,Córdoba,Córdoba,Córdoba,Andalucía,Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14015,Córdoba,Córdoba,Córdoba,Córdoba,Andalucía,Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14029,Córdoba,Córdoba,Córdoba,Córdoba,Andalucía,Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14100,La Carlota,La Carlota,Córdoba,Córdoba,Andalucía,Andalucía,La Carlota/Córdoba,La Carlota/Córdoba,La Carlota/Andalucía,La Carlota/Andalucía,La Carlota/Córdoba,La Carlota/Córdoba,La Carlota/Andalucía,La Carlota/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14110,Fuente Palmera,Fuente Palmera,Córdoba,Córdoba,Andalucía,Andalucía,Fuente Palmera/Córdoba,Fuente Palmera/Córdoba,Fuente Palmera/Andalucía,Fuente Palmera/Andalucía,Fuente Palmera/Córdoba,Fuente Palmera/Córdoba,Fuente Palmera/Andalucía,Fuente Palmera/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14111,La Carlota,La Carlota,Córdoba,Córdoba,Andalucía,Andalucía,La Carlota/Córdoba,La Carlota/Córdoba,La Carlota/Andalucía,La Carlota/Andalucía,La Carlota/Córdoba,La Carlota/Córdoba,La Carlota/Andalucía,La Carlota/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14112,Fuente Palmera,Fuente Palmera,Córdoba,Córdoba,Andalucía,Andalucía,Fuente Palmera/Córdoba,Fuente Palmera/Córdoba,Fuente Palmera/Andalucía,Fuente Palmera/Andalucía,Fuente Palmera/Córdoba,Fuente Palmera/Córdoba,Fuente Palmera/Andalucía,Fuente Palmera/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14113,Fuente Palmera,Fuente Palmera,Córdoba,Córdoba,Andalucía,Andalucía,Fuente Palmera/Córdoba,Fuente Palmera/Córdoba,Fuente Palmera/Andalucía,Fuente Palmera/Andalucía,Fuente Palmera/Córdoba,Fuente Palmera/Córdoba,Fuente Palmera/Andalucía,Fuente Palmera/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14115,El Carpio,El Carpio,Córdoba,Córdoba,Andalucía,Andalucía,El Carpio/Córdoba,El Carpio/Córdoba,El Carpio/Andalucía,El Carpio/Andalucía,El Carpio/Córdoba,El Carpio/Córdoba,El Carpio/Andalucía,El Carpio/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14120,Fuente Palmera,Fuente Palmera,Córdoba,Córdoba,Andalucía,Andalucía,Fuente Palmera/Córdoba,Fuente Palmera/Córdoba,Fuente Palmera/Andalucía,Fuente Palmera/Andalucía,Fuente Palmera/Córdoba,Fuente Palmera/Córdoba,Fuente Palmera/Andalucía,Fuente Palmera/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14129,Fuente Palmera,Fuente Palmera,Córdoba,Córdoba,Andalucía,Andalucía,Fuente Palmera/Córdoba,Fuente Palmera/Córdoba,Fuente Palmera/Andalucía,Fuente Palmera/Andalucía,Fuente Palmera/Córdoba,Fuente Palmera/Córdoba,Fuente Palmera/Andalucía,Fuente Palmera/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14130,Guadalcázar,Guadalcázar,Córdoba,Córdoba,Andalucía,Andalucía,Guadalcázar/Córdoba,Guadalcázar/Córdoba,Guadalcázar/Andalucía,Guadalcázar/Andalucía,Guadalcázar/Córdoba,Guadalcázar/Córdoba,Guadalcázar/Andalucía,Guadalcázar/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14140,La Victoria,La Victoria,Córdoba,Córdoba,Andalucía,Andalucía,La Victoria/Córdoba,La Victoria/Córdoba,La Victoria/Andalucía,La Victoria/Andalucía,La Victoria/Córdoba,La Victoria/Córdoba,La Victoria/Andalucía,La Victoria/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14150,San Sebastián de los Ballesteros,San Sebastián de los Ballesteros,Córdoba,Córdoba,Andalucía,Andalucía,San Sebastián de los Ballesteros/Córdoba,San Sebastián de los Ballesteros/Córdoba,San Sebastián de los Ballesteros/Andalucía,San Sebastián de los Ballesteros/Andalucía,San Sebastián de los Ballesteros/Córdoba,San Sebastián de los Ballesteros/Córdoba,San Sebastián de los Ballesteros/Andalucía,San Sebastián de los Ballesteros/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14190,Córdoba,Córdoba,Córdoba,Córdoba,Andalucía,Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14191,La Carlota,La Carlota,Córdoba,Córdoba,Andalucía,Andalucía,La Carlota/Córdoba,La Carlota/Córdoba,La Carlota/Andalucía,La Carlota/Andalucía,La Carlota/Córdoba,La Carlota/Córdoba,La Carlota/Andalucía,La Carlota/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14192,Córdoba,Córdoba,Córdoba,Córdoba,Andalucía,Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14193,La Carlota,La Carlota,Córdoba,Córdoba,Andalucía,Andalucía,La Carlota/Córdoba,La Carlota/Córdoba,La Carlota/Andalucía,La Carlota/Andalucía,La Carlota/Córdoba,La Carlota/Córdoba,La Carlota/Andalucía,La Carlota/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14200,Peñarroya-Pueblonuevo,Peñarroya-Pueblonuevo,Córdoba,Córdoba,Andalucía,Andalucía,Peñarroya-Pueblonuevo/Córdoba,Peñarroya-Pueblonuevo/Córdoba,Peñarroya-Pueblonuevo/Andalucía,Peñarroya-Pueblonuevo/Andalucía,Peñarroya-Pueblonuevo/Córdoba,Peñarroya-Pueblonuevo/Córdoba,Peñarroya-Pueblonuevo/Andalucía,Peñarroya-Pueblonuevo/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14206,Valsequillo,Valsequillo,Córdoba,Córdoba,Andalucía,Andalucía,Valsequillo/Córdoba,Valsequillo/Córdoba,Valsequillo/Andalucía,Valsequillo/Andalucía,Valsequillo/Córdoba,Valsequillo/Córdoba,Valsequillo/Andalucía,Valsequillo/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14207,La Granjuela,La Granjuela,Córdoba,Córdoba,Andalucía,Andalucía,La Granjuela/Córdoba,La Granjuela/Córdoba,La Granjuela/Andalucía,La Granjuela/Andalucía,La Granjuela/Córdoba,La Granjuela/Córdoba,La Granjuela/Andalucía,La Granjuela/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14208,Los Blázquez,Los Blázquez,Córdoba,Córdoba,Andalucía,Andalucía,Los Blázquez/Córdoba,Los Blázquez/Córdoba,Los Blázquez/Andalucía,Los Blázquez/Andalucía,Los Blázquez/Córdoba,Los Blázquez/Córdoba,Los Blázquez/Andalucía,Los Blázquez/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14209,Belmez,Belmez,Córdoba,Córdoba,Andalucía,Andalucía,Belmez/Córdoba,Belmez/Córdoba,Belmez/Andalucía,Belmez/Andalucía,Belmez/Córdoba,Belmez/Córdoba,Belmez/Andalucía,Belmez/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14210,Espiel,Espiel,Córdoba,Córdoba,Andalucía,Andalucía,Espiel/Córdoba,Espiel/Córdoba,Espiel/Andalucía,Espiel/Andalucía,Espiel/Córdoba,Espiel/Córdoba,Espiel/Andalucía,Espiel/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14220,Espiel,Espiel,Córdoba,Córdoba,Andalucía,Andalucía,Espiel/Córdoba,Espiel/Córdoba,Espiel/Andalucía,Espiel/Andalucía,Espiel/Córdoba,Espiel/Córdoba,Espiel/Andalucía,Espiel/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14230,Villanueva del Rey,Villanueva del Rey,Córdoba,Córdoba,Andalucía,Andalucía,Villanueva del Rey/Córdoba,Villanueva del Rey/Córdoba,Villanueva del Rey/Andalucía,Villanueva del Rey/Andalucía,Villanueva del Rey/Córdoba,Villanueva del Rey/Córdoba,Villanueva del Rey/Andalucía,Villanueva del Rey/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14240,Belmez,Belmez,Córdoba,Córdoba,Andalucía,Andalucía,Belmez/Córdoba,Belmez/Córdoba,Belmez/Andalucía,Belmez/Andalucía,Belmez/Córdoba,Belmez/Córdoba,Belmez/Andalucía,Belmez/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14249,Belmez,Belmez,Córdoba,Córdoba,Andalucía,Andalucía,Belmez/Córdoba,Belmez/Córdoba,Belmez/Andalucía,Belmez/Andalucía,Belmez/Córdoba,Belmez/Córdoba,Belmez/Andalucía,Belmez/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14250,Villanueva del Duque,Villanueva del Duque,Córdoba,Córdoba,Andalucía,Andalucía,Villanueva del Duque/Córdoba,Villanueva del Duque/Córdoba,Villanueva del Duque/Andalucía,Villanueva del Duque/Andalucía,Villanueva del Duque/Córdoba,Villanueva del Duque/Córdoba,Villanueva del Duque/Andalucía,Villanueva del Duque/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14260,Fuente la Lancha,Fuente la Lancha,Córdoba,Córdoba,Andalucía,Andalucía,Fuente la Lancha/Córdoba,Fuente la Lancha/Córdoba,Fuente la Lancha/Andalucía,Fuente la Lancha/Andalucía,Fuente la Lancha/Córdoba,Fuente la Lancha/Córdoba,Fuente la Lancha/Andalucía,Fuente la Lancha/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14270,Hinojosa del Duque,Hinojosa del Duque,Córdoba,Córdoba,Andalucía,Andalucía,Hinojosa del Duque/Córdoba,Hinojosa del Duque/Córdoba,Hinojosa del Duque/Andalucía,Hinojosa del Duque/Andalucía,Hinojosa del Duque/Córdoba,Hinojosa del Duque/Córdoba,Hinojosa del Duque/Andalucía,Hinojosa del Duque/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14280,Belalcázar,Belalcázar,Córdoba,Córdoba,Andalucía,Andalucía,Belalcázar/Córdoba,Belalcázar/Córdoba,Belalcázar/Andalucía,Belalcázar/Andalucía,Belalcázar/Córdoba,Belalcázar/Córdoba,Belalcázar/Andalucía,Belalcázar/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14290,Fuente Obejuna,Fuente Obejuna,Córdoba,Córdoba,Andalucía,Andalucía,Fuente Obejuna/Córdoba,Fuente Obejuna/Córdoba,Fuente Obejuna/Andalucía,Fuente Obejuna/Andalucía,Fuente Obejuna/Córdoba,Fuente Obejuna/Córdoba,Fuente Obejuna/Andalucía,Fuente Obejuna/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14297,Fuente Obejuna,Fuente Obejuna,Córdoba,Córdoba,Andalucía,Andalucía,Fuente Obejuna/Córdoba,Fuente Obejuna/Córdoba,Fuente Obejuna/Andalucía,Fuente Obejuna/Andalucía,Fuente Obejuna/Córdoba,Fuente Obejuna/Córdoba,Fuente Obejuna/Andalucía,Fuente Obejuna/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14298,Fuente Obejuna,Fuente Obejuna,Córdoba,Córdoba,Andalucía,Andalucía,Fuente Obejuna/Córdoba,Fuente Obejuna/Córdoba,Fuente Obejuna/Andalucía,Fuente Obejuna/Andalucía,Fuente Obejuna/Córdoba,Fuente Obejuna/Córdoba,Fuente Obejuna/Andalucía,Fuente Obejuna/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14299,Fuente Obejuna,Fuente Obejuna,Córdoba,Córdoba,Andalucía,Andalucía,Fuente Obejuna/Córdoba,Fuente Obejuna/Córdoba,Fuente Obejuna/Andalucía,Fuente Obejuna/Andalucía,Fuente Obejuna/Córdoba,Fuente Obejuna/Córdoba,Fuente Obejuna/Andalucía,Fuente Obejuna/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14300,Villaviciosa de Córdoba,Villaviciosa de Córdoba,Córdoba,Córdoba,Andalucía,Andalucía,Villaviciosa de Córdoba/Córdoba,Villaviciosa de Córdoba/Córdoba,Villaviciosa de Córdoba/Andalucía,Villaviciosa de Córdoba/Andalucía,Villaviciosa de Córdoba/Córdoba,Villaviciosa de Córdoba/Córdoba,Villaviciosa de Córdoba/Andalucía,Villaviciosa de Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14310,Obejo,Obejo,Córdoba,Córdoba,Andalucía,Andalucía,Obejo/Córdoba,Obejo/Córdoba,Obejo/Andalucía,Obejo/Andalucía,Obejo/Córdoba,Obejo/Córdoba,Obejo/Andalucía,Obejo/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14320,Espiel,Espiel,Córdoba,Córdoba,Andalucía,Andalucía,Espiel/Córdoba,Espiel/Córdoba,Espiel/Andalucía,Espiel/Andalucía,Espiel/Córdoba,Espiel/Córdoba,Espiel/Andalucía,Espiel/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14350,Córdoba,Córdoba,Córdoba,Córdoba,Andalucía,Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Córdoba,Córdoba/Córdoba,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14400,Pozoblanco,Pozoblanco,Córdoba,Córdoba,Andalucía,Andalucía,Pozoblanco/Córdoba,Pozoblanco/Córdoba,Pozoblanco/Andalucía,Pozoblanco/Andalucía,Pozoblanco/Córdoba,Pozoblanco/Córdoba,Pozoblanco/Andalucía,Pozoblanco/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14410,Torrecampo,Torrecampo,Córdoba,Córdoba,Andalucía,Andalucía,Torrecampo/Córdoba,Torrecampo/Córdoba,Torrecampo/Andalucía,Torrecampo/Andalucía,Torrecampo/Córdoba,Torrecampo/Córdoba,Torrecampo/Andalucía,Torrecampo/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14412,Pedroche,Pedroche,Córdoba,Córdoba,Andalucía,Andalucía,Pedroche/Córdoba,Pedroche/Córdoba,Pedroche/Andalucía,Pedroche/Andalucía,Pedroche/Córdoba,Pedroche/Córdoba,Pedroche/Andalucía,Pedroche/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14413,El Guijo,El Guijo,Córdoba,Córdoba,Andalucía,Andalucía,El Guijo/Córdoba,El Guijo/Córdoba,El Guijo/Andalucía,El Guijo/Andalucía,El Guijo/Córdoba,El Guijo/Córdoba,El Guijo/Andalucía,El Guijo/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14420,Villafranca de Córdoba,Villafranca de Córdoba,Córdoba,Córdoba,Andalucía,Andalucía,Villafranca de Córdoba/Córdoba,Villafranca de Córdoba/Córdoba,Villafranca de Córdoba/Andalucía,Villafranca de Córdoba/Andalucía,Villafranca de Córdoba/Córdoba,Villafranca de Córdoba/Córdoba,Villafranca de Córdoba/Andalucía,Villafranca de Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14430,Adamuz,Adamuz,Córdoba,Córdoba,Andalucía,Andalucía,Adamuz/Córdoba,Adamuz/Córdoba,Adamuz/Andalucía,Adamuz/Andalucía,Adamuz/Córdoba,Adamuz/Córdoba,Adamuz/Andalucía,Adamuz/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14439,Adamuz,Adamuz,Córdoba,Córdoba,Andalucía,Andalucía,Adamuz/Córdoba,Adamuz/Córdoba,Adamuz/Andalucía,Adamuz/Andalucía,Adamuz/Córdoba,Adamuz/Córdoba,Adamuz/Andalucía,Adamuz/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14440,Cardeña,Cardeña,Córdoba,Córdoba,Andalucía,Andalucía,Cardeña/Córdoba,Cardeña/Córdoba,Cardeña/Andalucía,Cardeña/Andalucía,Cardeña/Córdoba,Cardeña/Córdoba,Cardeña/Andalucía,Cardeña/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14445,Belmez,Belmez,Córdoba,Córdoba,Andalucía,Andalucía,Belmez/Córdoba,Belmez/Córdoba,Belmez/Andalucía,Belmez/Andalucía,Belmez/Córdoba,Belmez/Córdoba,Belmez/Andalucía,Belmez/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14446,Cardeña,Cardeña,Córdoba,Córdoba,Andalucía,Andalucía,Cardeña/Córdoba,Cardeña/Córdoba,Cardeña/Andalucía,Cardeña/Andalucía,Cardeña/Córdoba,Cardeña/Córdoba,Cardeña/Andalucía,Cardeña/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14447,Cardeña,Cardeña,Córdoba,Córdoba,Andalucía,Andalucía,Cardeña/Córdoba,Cardeña/Córdoba,Cardeña/Andalucía,Cardeña/Andalucía,Cardeña/Córdoba,Cardeña/Córdoba,Cardeña/Andalucía,Cardeña/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
14448,Conquista,Conquista,Córdoba,Córdoba,Andalucía,Andalucía,Conquista/Córdoba,Conquista/Córdoba,Conquista/Andalucía,Conquista/Andalucía,Conquista/Córdoba,Conquista/Córdoba,Conquista/Andalucía,Conquista/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía,Córdoba/Andalucía
