CODCNH	NOMBRE	DIRECCION	TELEFONO	TELEFONO2	TELEFAX	CODMU	MUNICIPIOS	CODPROV	PROVINCIAS	CODAUTO	COMUNIDADES	CODPOSTAL	NCAMAS	CODFI	FINALIDAD ASISITENCIAL	CODPAT	DEPENDENCIA PATRIMONIAL	CODFU	DEPENDENCIA FUNCIONAL	ACREDOCENT	ESCOMPLE	FORCOMPLE	CODIDCOM	ALTA	CERRADO	CAPITAL	CIERREFECH	CONCIERTO	EMAIL	TAC	RM	GAM	HEM	ASD	LIT	BCO	ALI	SPECT	PET	MAMOS	DO	DIAL
140229	HOSPITAL DE ALTA RESOLUCI‡N VALLE DEL GUADIATO	PARAJE CERRO DEL CAMELLO, S/N	957579100		957579150	140522	Pe§arroya-Pueblonuevo	14	C‡RDOBA	01	ANDALUC÷A	14200	17	1	GENERAL	6	COMUNIDAD AUT‡NOMA	2	SERVICIO ANDALUZ DE SALUD	N	N	N		N	N	N		N		1	0	0	0	0	0	0	0	0	0	1	0	0
140230	HOSPITAL GENERAL DEL H.U. REINA SOF÷A	AVDA. MENêNDEZ PIDAL, S/N	957010380		957010340	140214	C¢rdoba	14	C‡RDOBA	01	ANDALUC÷A	14004	0	1	GENERAL	6	COMUNIDAD AUT‡NOMA	2	SERVICIO ANDALUZ DE SALUD	S	N	S	140023	S	N	S		N	gerencia.hrs.sspa@juntadeandalucia.es	0	0	0	0	0	0	0	0	0	0	0	0	0
140241	HOSPITAL QUIRONSALUD C‡RDOBA	AVDA. AEROPUERTO, 17	957410000			140214	C¢rdoba	14	C‡RDOBA	01	ANDALUC÷A	14004	115	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		S	N	S		N	info.cor@quironsalud.es	1	1	0	1	0	0	0	0	0	0	1	1	0
150011	COMPLEXO HOSPITALARIO UNIVERSITARIO A CORU•A	JUBIAS DE ARRIBA, 84	981178000		981178001	150308	Coru§a, A	15	A CORU•A	12	GALICIA	15006	1341	1	GENERAL	9	ENTIDADES PÈBLICAS	7	SERVICIO GALLEGO DE SALUD-SERGAS	S	S	N		N	N	S		N		5	3	0	3	3	1	0	0	0	0	2	1	24
150026	HOSPITAL UNIVERSITARIO A CORU•A	JUBIAS DE ARRIBA, 84	981178000		981178001	150308	Coru§a, A	15	A CORU•A	12	GALICIA	15006	0	1	GENERAL	9	ENTIDADES PÈBLICAS	7	SERVICIO GALLEGO DE SALUD-SERGAS	S	N	S	150011	N	N	S		N		0	0	0	0	0	0	0	0	0	0	0	0	0
150032	HOSPITAL TERESA HERRERA (MATERNO-INFANTIL)	JUBIAS DE ARRIBA, S/N	981178000		981178001	150308	Coru§a, A	15	A CORU•A	12	GALICIA	15006	0	1	GENERAL	9	ENTIDADES PÈBLICAS	7	SERVICIO GALLEGO DE SALUD-SERGAS	S	N	S	150011	N	N	S		N		0	0	0	0	0	0	0	0	0	0	0	0	0
150047	HOSPITAL MARITIMO DE OZA	JUBIAS DE ARRIBA, 1	981178000		981178001	150308	Coru§a, A	15	A CORU•A	12	GALICIA	15006	0	1	GENERAL	9	ENTIDADES PÈBLICAS	7	SERVICIO GALLEGO DE SALUD-SERGAS	S	N	S	150011	N	N	S		N		0	0	0	0	0	0	0	0	0	0	0	0	0
150050	CENTRO ONCOLOXICO DE GALICIA	DOCTOR CAMILO VEIRAS, 1	981287499		981287122	150308	Coru§a, A	15	A CORU•A	12	GALICIA	15009	56	8	ONCOL‡GICO	13	OTRO PRIVADO BENêFICO	22	OTRO PRIVADO-BENêFICO	N	N	N		N	N	S		S	CONTACTO@COG.ES	1	0	2	0	0	0	0	3	2	1	1	0	0
150063	HOSPITAL QUIRONSALUD A CORU•A	LONDRES, 2	981219800		981133586	150308	Coru§a, A	15	A CORU•A	12	GALICIA	15009	127	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		S	INFO.ACORUNA@QUIRONSALUD.ES	1	1	0	1	1	0	0	0	0	0	1	1	22
150079	HOSPITAL SAN RAFAEL	JUBIAS DE ARRIBA, 82	981179000		981283688	150308	Coru§a, A	15	A CORU•A	12	GALICIA	15006	120	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		S	ADE@IMQSANRAFAEL.ES	1	0	0	1	1	0	0	0	0	0	1	1	32
150085	HOSPITAL HM MODELO	VIRREY OSORIO, 30	981147300		981264920	150308	Coru§a, A	15	A CORU•A	12	GALICIA	15011	0	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	S	150354	N	N	S		S		0	0	0	0	0	0	0	0	0	0	0	0	0
150102	MATERNIDAD HM BELEN	FILANTROPIA, 3	981251600		981255155	150308	Coru§a, A	15	A CORU•A	12	GALICIA	15011	0	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	S	150354	N	N	S		S		0	0	0	0	0	0	0	0	0	0	0	0	0
150124	HOSPITAL ABENTE Y LAGO	GENERAL SIR JOHN MOORE, S/N	981178000		981178001	150308	Coru§a, A	15	A CORU•A	12	GALICIA	15001	0	1	GENERAL	9	ENTIDADES PÈBLICAS	7	SERVICIO GALLEGO DE SALUD-SERGAS	S	N	S	150011	N	N	S		N		0	0	0	0	0	0	0	0	0	0	0	0	0
150130	COMPLEXO HOSPITALARIO UNIVERSITARIO DE FERROL	RESIDENCIA, S/N	981334000		981334015	150367	Ferrol	15	A CORU•A	12	GALICIA	15405	457	1	GENERAL	1	SEGURIDAD SOCIAL	7	SERVICIO GALLEGO DE SALUD-SERGAS	S	S	N		N	N	N		N		3	1	0	0	0	0	0	0	0	0	1	2	16
150145	HOSPITAL UNIVERSITARIO ARQUITECTO MARCIDE	RESIDENCIA, S/N	981334000		981334015	150367	Ferrol	15	A CORU•A	12	GALICIA	15405	0	1	GENERAL	1	SEGURIDAD SOCIAL	7	SERVICIO GALLEGO DE SALUD-SERGAS	S	N	S	150130	N	N	N		N		0	0	0	0	0	0	0	0	0	0	0	0	0
150177	HOSPITAL JUAN CARDONA	PARDO BAZAN, S/N	981312500		981326604	150367	Ferrol	15	A CORU•A	12	GALICIA	15406	150	1	GENERAL	13	OTRO PRIVADO BENêFICO	22	OTRO PRIVADO-BENêFICO	N	N	N		N	N	N		S	INFO@HJCARDONA.ORG	1	1	0	0	0	0	0	0	0	0	1	1	41
150183	HOSPITAL NAVAL	PEGA (A), S/N	981339759			150367	Ferrol	15	A CORU•A	12	GALICIA	15405	0	1	GENERAL	1	SEGURIDAD SOCIAL	7	SERVICIO GALLEGO DE SALUD-SERGAS	S	N	S	150130	N	N	N		N		0	0	0	0	0	0	0	0	0	0	0	0	0
150200	COMPLEXO HOSPITALARIO UNIVERSITARIO DE SANTIAGO	CHOUPANA (DA), S/N	981950000		981950900	150780	Santiago de Compostela	15	A CORU•A	12	GALICIA	15706	1395	1	GENERAL	9	ENTIDADES PÈBLICAS	7	SERVICIO GALLEGO DE SALUD-SERGAS	S	S	N		N	N	N		N		5	3	2	3	2	1	0	3	2	1	3	1	35
150217	HOSPITAL CLINICO UNIVERSITARIO DE SANTIAGO	CHOUPANA (DA), S/N	981950000		981950900	150780	Santiago de Compostela	15	A CORU•A	12	GALICIA	15706	0	1	GENERAL	9	ENTIDADES PÈBLICAS	7	SERVICIO GALLEGO DE SALUD-SERGAS	S	N	S	150200	N	N	N		N		0	0	0	0	0	0	0	0	0	0	0	0	0
150222	HOSPITAL GIL CASARES	CHOUPANA (DA), S/N	981950000		981950900	150780	Santiago de Compostela	15	A CORU•A	12	GALICIA	15706	0	1	GENERAL	9	ENTIDADES PÈBLICAS	7	SERVICIO GALLEGO DE SALUD-SERGAS	S	N	S	150200	N	N	N		N		0	0	0	0	0	0	0	0	0	0	0	0	0
150238	HOSPITAL MEDICO CIRURXICO DE CONXO	RAMON BALTAR (DE), S/N	981951500		981950900	150780	Santiago de Compostela	15	A CORU•A	12	GALICIA	15706	0	1	GENERAL	9	ENTIDADES PÈBLICAS	7	SERVICIO GALLEGO DE SALUD-SERGAS	S	N	S	150200	N	N	N		N		0	0	0	0	0	0	0	0	0	0	0	0	0
150243	HOSPITAL PSIQUIATRICO DE CONXO	MARTIN HERRERA (DE), 002	981951900		981951901	150780	Santiago de Compostela	15	A CORU•A	12	GALICIA	15706	0	1	GENERAL	9	ENTIDADES PÈBLICAS	7	SERVICIO GALLEGO DE SALUD-SERGAS	S	N	S	150200	N	N	N		N		0	0	0	0	0	0	0	0	0	0	0	0	0
150256	HOSPITAL HM ESPERANZA	BURGAS (DAS), 2	981552200		981158248	150780	Santiago de Compostela	15	A CORU•A	12	GALICIA	15705	0	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	S	150365	N	N	N		S		0	0	0	0	0	0	0	0	0	0	0	0	0
150269	HOSPITAL HM ROSALEDA	SANTIAGO LEON DE CARACAS (DE), 1	981551200			150780	Santiago de Compostela	15	A CORU•A	12	GALICIA	15701	0	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	S	150365	N	N	N		S		0	0	0	0	0	0	0	0	0	0	0	0	0
150308	SANATORIO LA ROBLEDA	SANTISO, S/N	981585811		981585860	150660	Pino, O	15	A CORU•A	12	GALICIA	15821	96	6	PSIQUIµTRICO	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	N		S		0	0	0	0	0	0	0	0	0	0	0	0	0
150336	HOSPITAL DA BARBANZA (*)	SALMON, S/N	981835985		981835999	150737	Ribeira	15	A CORU•A	12	GALICIA	15993	81	1	GENERAL	9	ENTIDADES PÈBLICAS	7	SERVICIO GALLEGO DE SALUD-SERGAS	N	N	N		N	N	N		N		1	1	0	0	0	0	0	0	0	0	1	0	19
150341	HOSPITAL VIRXE DA XUNQUEIRA (*)	ALCALDE PEPE SANCHEZ, 7	981706010		981706198	150238	Cee	15	A CORU•A	12	GALICIA	15270	74	1	GENERAL	6	COMUNIDAD AUT‡NOMA	7	SERVICIO GALLEGO DE SALUD-SERGAS	N	N	N		N	N	N		N		1	1	0	0	0	0	0	0	0	0	1	0	4
150354	HM MODELO (GRUPO)	VIRREY OSORIO, 30	981147300		981264920	150308	Coru§a, A	15	A CORU•A	12	GALICIA	15011	146	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	S	N		N	N	S		S	SPEDREDO@HMHOSPITALES.COM	1	1	1	1	1	0	0	0	1	1	1	1	0
150365	HOSPITAL HM ROSALEDA - HM LA ESPERANZA	SANTIAGO LEON DE CARACAS (DE), 1	981551200	981551225	981563592	150780	Santiago de Compostela	15	A CORU•A	12	GALICIA	15701	119	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	S	N		S	N	N		S	SECRETARIA.DIRECCION.HMGR@HMHOSPITALES.COM	2	3	0	0	0	0	0	0	0	0	1	1	33
160014	HOSPITAL VIRGEN DE LA LUZ	HERMANDAD DONANTES DE SANGRE, 1	969179900	969179909		160783	Cuenca	16	CUENCA	08	CASTILLA-LA MANCHA	16002	388	1	GENERAL	1	SEGURIDAD SOCIAL	31	SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM	S	N	N		N	N	S		N	pguardial@sescam.jccm.es	3	1	0	0	0	0	0	0	1	0	1	0	17
160053	HOSPITAL RECOLETAS CUENCA S.L.U.	AVDA. SAN JULIµN, 1	969240559	969232500	969213752	160783	Cuenca	16	CUENCA	08	CASTILLA-LA MANCHA	16003	30	12	MêDICO-QUIRÈRGICO	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		S	olga.barrios.aj@gruporecoletas.com	1	1	0	0	0	0	0	0	0	0	2	1	0
170010	HOSPITAL UNIVERSITARI DE GIRONA DR. JOSEP TRUETA	AV FRANÄA, S/N	972940200	972202700	972940270	170792	Girona	17	GIRONA	09	CATALU•A	17007	431	1	GENERAL	1	SEGURIDAD SOCIAL	3	INSTITUTO CATALµN DE LA SALUD	S	N	N		N	N	S		Xhup	gerencia@htrueta.scs.es	4	1	1	1	1	0	0	0	0	0	0	0	12
170031	CL÷NICA BOFILL	RD SANT ANTONI MARIA CLARET,, 20	972204350	972204350	972208386	170792	Girona	17	GIRONA	09	CATALU•A	17002	47	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		N	administracio@clinicabofill.net	0	0	0	0	0	0	0	0	0	0	0	0	0
170059	CL÷NICA GIRONA	CR JOAN  MARAGALL, 26	972204500	972210400	972206666	170792	Girona	17	GIRONA	09	CATALU•A	17002	123	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		Xhup	cespigol@arrakis.es	1	1	2	1	0	1	0	0	0	0	0	0	47
170062	CL÷NICA QUIRÈRGICA ONYAR	CR HEROÿNES DE SANTA B∑RBARA, 6	972204900	972204900	972222644	170792	Girona	17	GIRONA	09	CATALU•A	17004	38	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		N	documentalista@giroclinic.com	2	1	0	0	0	0	0	0	0	0	1	0	0
170097	CL÷NICA SALUS INFIRMORUM	PS MOSS‘N LLU÷S CONSTANS, 130	972570208	972570208	972573202	170157	Banyoles	17	GIRONA	09	CATALU•A	17820	100	13	GERIATR÷A Y/O LARGA ESTANCIA	12	PRIVADO-BENêFICO (IGLESIA)	21	PRIVADO-BENêFICO (IGLESIA)	N	N	N		N	N	N		Xhup	si.direc@teleline.es	0	0	0	0	0	0	0	0	0	0	0	0	0
170101	HOSPITAL DE SANT JAUME	CR JAUME ARCELOS, 1	972331550	972331550	972333679	170237	Blanes	17	GIRONA	09	CATALU•A	17300	23	13	GERIATR÷A Y/O LARGA ESTANCIA	13	OTRO PRIVADO BENêFICO	18	OTROS PÈBLICOS	N	N	N		N	N	N		N	salut@salutms.cat	0	0	0	0	0	0	0	0	0	0	0	0	0
170118	HOSPITAL DE CAMPDEV∑NOL	CT DE GOMBREN, 20	972730028	972730013	972730223	170366	CampdevÖnol	17	GIRONA	09	CATALU•A	17530	80	1	GENERAL	13	OTRO PRIVADO BENêFICO	22	OTRO PRIVADO-BENêFICO	N	N	N		N	N	N		Xhup	gerencia@hoscamp.com	1	0	0	0	0	0	0	0	0	0	1	0	0
170123	HOSPITAL DE FIGUERES	RD RECTOR AROLAS, S/N	972501400	972501400	972670313	170669	Figueres	17	GIRONA	09	CATALU•A	17600	168	1	GENERAL	13	OTRO PRIVADO BENêFICO	22	OTRO PRIVADO-BENêFICO	S	N	N		N	N	N		Xhup	direccio@hospfig.es	1	2	0	1	0	1	0	0	0	0	1	0	20
170139	CL÷NICA SANTA CREU	CR PERE III,, 41	972503650	972503650	972503931	170669	Figueres	17	GIRONA	09	CATALU•A	17600	35	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	N		N	administracio@clinicasantacreu.com	0	0	0	0	0	0	0	0	0	0	0	0	0
170160	HOSPITAL SOCIOSANITARI DE LLORET DE MAR	CR VALL DE VENECIA,, 59	972364736	972364736	972372602	170950	Lloret de Mar	17	GIRONA	09	CATALU•A	17310	63	13	GERIATR÷A Y/O LARGA ESTANCIA	8	MUNICIPIO	18	OTROS PÈBLICOS	N	N	N		N	N	N		N	salut@salutms.org	0	0	0	0	0	0	0	0	0	0	0	0	0
170176	HOSPITAL D'OLOT I COMARCAL DE LA GARROTXA	AV PAÿSOS  CATALANS, 86	972261800	972261800	972269703	171143	Olot	17	GIRONA	09	CATALU•A	17800	137	1	GENERAL	8	MUNICIPIO	22	OTRO PRIVADO-BENêFICO	N	N	N		N	N	N		Xhup	direccio@hospiolot.com	1	0	0	0	0	0	0	0	0	0	1	0	12
170195	HOSPITAL DE PALAM‡S	CR HOSPITAL., 36	972600160	972600160	972602437	171181	Palam¢s	17	GIRONA	09	CATALU•A	17230	136	1	GENERAL	13	OTRO PRIVADO BENêFICO	22	OTRO PRIVADO-BENêFICO	S	N	N		N	N	N		Xhup	direccio@hosppal.es	1	1	0	0	0	0	0	0	0	0	1	1	17
170216	HOSPITAL PSIQUI∑TRIC	CR DOCTOR CASTANY,, S/N	972182512	972182512	972182575	171557	Salt	17	GIRONA	09	CATALU•A	17190	593	6	PSIQUIµTRICO	6	COMUNIDAD AUT‡NOMA	18	OTROS PÈBLICOS	N	N	N		N	N	N		N	atenciousuari@ias.scs.es	0	0	0	0	0	0	0	0	0	0	0	0	0
170221	RESID‘NCIA DE GENT GRAN PUIG D'EN ROCA	CR ANTONI VARES I MARTINELL, 37	972209250	972209250	972202788	170792	Girona	17	GIRONA	09	CATALU•A	17007	55	13	GERIATR÷A Y/O LARGA ESTANCIA	6	COMUNIDAD AUT‡NOMA	15	COMUNIDAD AUT‡NOMA	N	N	N		N	N	S		N	rgg_puigroca.benestar@gencat.cat	0	0	0	0	0	0	0	0	0	0	0	0	0
170237	HOSPITAL COMARCAL DE BLANES	CT ACCêS CALA SANT FRANCESC, 5	972353264	972353264	972353343	170237	Blanes	17	GIRONA	09	CATALU•A	17300	121	1	GENERAL	9	ENTIDADES PÈBLICAS	18	OTROS PÈBLICOS	N	N	N		N	N	N		Xhup	csselva@conecta.es	0	1	0	0	0	0	0	0	0	0	0	0	0
170242	RESID‘NCIA GERI∑TRICA MARIA GAY	CR PORTAL NOU, 12	972205045	972213066		170792	Girona	17	GIRONA	09	CATALU•A	17004	24	13	GERIATR÷A Y/O LARGA ESTANCIA	12	PRIVADO-BENêFICO (IGLESIA)	21	PRIVADO-BENêFICO (IGLESIA)	N	N	N		N	N	S		N	info.mgay@irsjg.org	0	0	0	0	0	0	0	0	0	0	0	0	0
170255	HOSPITAL SOCIOSANITARI MUTUAM GIRONA	AV FRANÄA, 64	972171819	972171819	972171068	170792	Girona	17	GIRONA	09	CATALU•A	17007	90	13	GERIATR÷A Y/O LARGA ESTANCIA	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		N	mutuam@mutuam.com	0	0	0	0	0	0	0	0	0	0	0	0	0
170277	CENTRE SOCIOSANITARI DE PUIGCERD∑	CM ANTIC DE LL÷VIA, S/N	972880150	972880150	972881143	171411	PuigcerdÖ	17	GIRONA	09	CATALU•A	17520	52	13	GERIATR÷A Y/O LARGA ESTANCIA	13	OTRO PRIVADO BENêFICO	22	OTRO PRIVADO-BENêFICO	N	N	N		N	N	N		N	jcatala@hospitalpuigcerda.com	0	0	0	0	0	0	0	0	0	0	0	0	0
170288	CENTRE SOCIOSANITARI BERNAT JAUME	RD RECTOR AROLAS, S/N	972501400	972501400		170669	Figueres	17	GIRONA	09	CATALU•A	17600	121	13	GERIATR÷A Y/O LARGA ESTANCIA	13	OTRO PRIVADO BENêFICO	22	OTRO PRIVADO-BENêFICO	N	N	N		N	N	N		N	hospital@hospitaldefigueres.com	0	0	0	0	0	0	0	0	0	0	0	0	0
170299	INSTITUT CATAL∑ D'ONCOLOGIA GIRONA - HOSPITAL JOSEP TRUETA	AV FRANÄA, S/N	972940200	972940200	972940270	170792	Girona	17	GIRONA	09	CATALU•A	17007	26	8	ONCOL‡GICO	9	ENTIDADES PÈBLICAS	18	OTROS PÈBLICOS	N	N	N		N	N	S		Xhup	ccalle@iconcologia.net	0	0	0	0	0	0	1	1	0	0	0	0	0
170301	HOSPITAL SANTA CATERINA-IAS	AV DOCTOR CASTANY (P. H. MART÷ I JULI∑), S/N	972182600	972182600	972182605	171557	Salt	17	GIRONA	09	CATALU•A	17190	178	1	GENERAL	6	COMUNIDAD AUT‡NOMA	18	OTROS PÈBLICOS	S	N	N		N	N	N		Xhup	gerencia@ias.scs.es	0	1	0	0	0	0	0	0	0	0	0	0	0
170312	CENTRE PALAM‡S GENT GRAN	CR PROVENÄA, 36	972600160	972600160		171181	Palam¢s	17	GIRONA	09	CATALU•A	17230	100	13	GERIATR÷A Y/O LARGA ESTANCIA	13	OTRO PRIVADO BENêFICO	22	OTRO PRIVADO-BENêFICO	N	N	N		N	N	N		N	ncomes@ssibe.cat	0	0	0	0	0	0	0	0	0	0	0	0	0
170323	CENTRE SOCIOSANITARI PARC HOSPITALARI MART÷ I JULI∑	CR DR. CASTANY, S/N	972182512	972182512	972182575	171557	Salt	17	GIRONA	09	CATALU•A	17190	120	13	GERIATR÷A Y/O LARGA ESTANCIA	6	COMUNIDAD AUT‡NOMA	18	OTROS PÈBLICOS	N	N	N		n	N	N		N	atenciousuari@ias.scs.es	0	0	0	0	0	0	0	0	0	0	0	0	0
170334	HOSPITAL DE CERDANYA / H‚PITAL DE CERDAGNE	CM D'UR, 31	972114090	972114090		171411	PuigcerdÖ	17	GIRONA	09	CATALU•A	17520	66	1	GENERAL	9	ENTIDADES PÈBLICAS	18	OTROS PÈBLICOS	N	N	N		N	N	N		Xhup	dir@hcerdanya.eu	1	1	0	0	0	0	0	0	0	0	1	0	14
180016	HOSPITAL GENERAL DEL H.U. VIRGEN DE LAS NIEVES	AV. DE LAS FUERZAS ARMADAS, 2	958020000		958020132	180877	Granada	18	GRANADA	01	ANDALUC÷A	18014	0	1	GENERAL	6	COMUNIDAD AUT‡NOMA	2	SERVICIO ANDALUZ DE SALUD	S	N	S	180114	N	N	S		N	jluis.martinez.sspa@juntadeandalucia.es	0	0	0	0	0	0	0	0	0	0	0	0	0
180042	HOSPITAL DE NEUROTRAUMATOLOG÷A Y REHABILITACI‡N	C/ SAN JUAN DE DIOS, 15	958022339		958022305	180877	Granada	18	GRANADA	01	ANDALUC÷A	18001	0	1	GENERAL	6	COMUNIDAD AUT‡NOMA	2	SERVICIO ANDALUZ DE SALUD	S	N	S	180114	N	N	S		N	jluis.martinez.sspa@juntadeandalucia.es	0	0	0	0	0	0	0	0	0	0	0	0	0
180055	HOSPITAL SAN RAFAEL	C/ SAN JUAN DE DIOS, 19-23	958275700		958209110	180877	Granada	18	GRANADA	01	ANDALUC÷A	18001	166	1	GENERAL	12	PRIVADO-BENêFICO (IGLESIA)	21	PRIVADO-BENêFICO (IGLESIA)	N	N	N		N	N	S		S	centrosanrafael@sjd.es	1	1	0	0	0	0	0	0	0	0	0	0	0
180074	HOSPITAL DE LA INMACULADA CONCEPCI‡N	DR ALEJANDRO OTERO, 8	958187700		958256368	180877	Granada	18	GRANADA	01	ANDALUC÷A	18004	95	2	QUIRÈRGICO	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		N	informacion@hospital-inmaculada.es	1	1	1	1	0	0	0	0	0	0	1	1	0
180093	HOSPITAL DE BAZA	CTRA. DE MURCIA, KM. 1,6	958031303		958031392	180233	Baza	18	GRANADA	01	ANDALUC÷A	18800	117	1	GENERAL	6	COMUNIDAD AUT‡NOMA	2	SERVICIO ANDALUZ DE SALUD	S	N	N		N	N	N		N	josea.reche.sspa@juntadeandalucia.es	1	0	0	0	0	0	0	0	0	0	1	0	2
180107	HOSPITAL SANTA ANA	AV. ENRIQUE MART÷N CUEVAS, S/N	958038200		958038201	181400	Motril	18	GRANADA	01	ANDALUC÷A	18600	187	1	GENERAL	6	COMUNIDAD AUT‡NOMA	2	SERVICIO ANDALUZ DE SALUD	S	N	N		N	N	N		N	francisco.perez.saez.sspa@juntadeandalucia.es	1	0	0	0	0	0	0	0	0	0	2	0	0
180114	HOSPITAL UNIVERSITARIO VIRGEN DE LAS NIEVES	AV. FUERZAS ARMADAS, 2	958020000		958020132	180877	Granada	18	GRANADA	01	ANDALUC÷A	18014	711	1	GENERAL	6	COMUNIDAD AUT‡NOMA	2	SERVICIO ANDALUZ DE SALUD	S	S	N		N	N	S		N	jluis.martinez.sspa@juntadeandalucia.es	3	1	2	2	0	0	0	2	1	1	2	2	60
180122	HOSPITAL DE ALTA RESOLUCI‡N DE GUADIX	MARIANA PINEDA, S/N	958699153		958699002	180896	Guadix	18	GRANADA	01	ANDALUC÷A	18500	50	1	GENERAL	6	COMUNIDAD AUT‡NOMA	2	SERVICIO ANDALUZ DE SALUD	N	N	N		N	N	N		N	sugerencias@ephpo.es	1	0	0	0	0	0	0	0	0	0	1	0	0
180133	HOSPITAL DE ALTA RESOLUCI‡N DE LOJA	AVDA. TIERNO GALVµN, S/N	958338100		958338197	181226	Loja	18	GRANADA	01	ANDALUC÷A	18300	22	1	GENERAL	6	COMUNIDAD AUT‡NOMA	15	COMUNIDAD AUT‡NOMA	N	N	N		N	N	N		N		1	0	0	0	0	0	0	0	0	0	1	0	0
180146	HOSPITAL VITHAS LA SALUD	AV. SANTA MAR÷A DE LA ALHAMBRA S/N	958001450		958808890	180877	Granada	18	GRANADA	01	ANDALUC÷A	18008	77	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		N	torres@vithas.es	1	1	1	1	0	1	0	0	1	0	1	1	0
180150	HOSPITAL UNIVERSITARIO SAN CECILIO	AVDA. DE LA INVESTIGACI‡N, S/N.	958020000		958020132	180877	Granada	18	GRANADA	01	ANDALUC÷A	18016	543	1	GENERAL	6	COMUNIDAD AUT‡NOMA	2	SERVICIO ANDALUZ DE SALUD	S	N	N		N	N	S		N		3	2	1	0	1	1	0	1	1	0	1	2	0
180166	HOSPITAL MATERNO-INFANTIL VIRGEN DE LAS NIEVES	AVENIDA DE LAS FUERZAS ARMADAS, 2	958020000		958020226	180877	Granada	18	GRANADA	01	ANDALUC÷A	18014	0	5	MATERNO-INFANTIL	6	COMUNIDAD AUT‡NOMA	2	SERVICIO ANDALUZ DE SALUD	N	N	S	180114	N	N	S		N	jlsalce@hvn.sas.junta-andalucia.es	0	0	0	0	0	0	0	0	0	0	0	0	0
190019	HOSPITAL UNIVERSITARIO DE GUADALAJARA	DONANTES DE SANGRE, S/N	949209200		949209218	191305	Guadalajara	19	GUADALAJARA	08	CASTILLA-LA MANCHA	19002	432	1	GENERAL	1	SEGURIDAD SOCIAL	31	SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM	S	N	N		N	N	S		N	hospital.guadalajara@sescam.jccm.es	3	1	0	2	1	0	0	0	0	0	1	0	17
190030	CL÷NICA LA ANTIGUA	CONSTITUCI‡N, 18	949223600		949218603	191305	Guadalajara	19	GUADALAJARA	08	CASTILLA-LA MANCHA	19003	57	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		S	info@clinicalaantigua.es	1	1	0	0	0	0	0	0	0	0	1	1	0
190045	CL÷NICA DR. SANZ VµZQUEZ	PASEO DOCTOR FERNµNDEZ IPARRAGUIRRE, 6	949227200	606647463		191305	Guadalajara	19	GUADALAJARA	08	CASTILLA-LA MANCHA	19001	40	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		N	pablo.rojo@grupohla.com	0	0	0	0	0	0	0	0	0	0	1	1	0
190061	U.R.R. DE ENFERMOS PS÷QUICOS ALCOHETE	CARRETERA DE GUADALAJARA A CUENCA, KM. 8.200	949885402		949291001	193264	Yebes	19	GUADALAJARA	08	CASTILLA-LA MANCHA	19141	165	6	PSIQUIµTRICO	6	COMUNIDAD AUT‡NOMA	15	COMUNIDAD AUT‡NOMA	N	N	N		N	N	N		N	moalba@jccm.es	0	0	0	0	0	0	0	0	0	0	0	0	0
