;Destino;Establecimiento;Oficio;;Localidad;Comunidad autónoma;Dirección;;Cód postal;;Correo Electrónico;Teléfono;Dir. WEB;Facebook;Twiter;;;Blogger;Youtube
;Baix Llobregat;Can Calderón - Ajuntament de Viladecans;Palacios de congresos;;Viladecans;Cataluña;C. Andorra, 64;;08840;;msanmartir@viladecans.cat;936351804;www.cancalderon.es;facebook.com/ajuntamentdeviladecans;@Viladecans Tweet;;;;
;Baix Llobregat;Canal Olímpic de Catalunya;Empresas de turismo activo;;Castelldefels;Cataluña;Avinguda del Canal Olímpic, 2;;08860;;helena.rodriguez@gencat.cat;936362896;www.canalolimpic.cat;http://www.facebook.com/canal.olimpic.1;@canalolimpiccat;;;;
;Baix Llobregat;Catalunya en Miniatura;Museos y centros de interés turístico visitable;;Torrelles de Llobregat;Cataluña;www.catalunyaenminiatura.com;;08756;;info@catalunyaenminiatura.com;936890960;wwww.catalunyaenminiatura.com;facebook@catalunyaenminiatura.com;;;;;
;Baix Llobregat;Caves Montau de Sadurní;Bodegas;;Begues;Cataluña;Masia Can Sadurní, s/n;;08859;;info@montaudesadurni.com;936390161;www.montaudesadurni.com;www.facebook.com/montaudesadurni;twitter.com/montaudesadurni;;;;
;Baix Llobregat;Centre Jujol Can Negre;Museos y centros de interés turístico visitable;;Sant Joan Despí;Cataluña;Plaça Catalunya s/n;;08970;;cannegre@sjdespi.net;933737363;;;;;;;
;Baix Llobregat;Centre Municipal de Vela;Empresas de turismo activo;;El Prat de Llobregat;Cataluña;Passeig Platja, 3;;08820;;cmvela@elprat.cat;93 379 00 50;www.esports.elprat.cat;www.facebook.com/pages/Vela-El-Prat;twitter.com/velaelprat;;;;
;Baix Llobregat;Centre Promoció Econòmica Ajuntament Prat de Llobregat;Palacios de congresos;;El Prat del Llobregat;Cataluña;C. de les Moreres, 48;;08820;;cpe@elprat.cat;934786878;;;;;;;
;Baix Llobregat;Cèntric Espai Cultural;Museos y centros de interés turístico visitable;;El Prat de Llobregat;Cataluña;Plaça Catalunya, 39-41;;08820;;centric@elprat.cat;93 479 29 68;www.centric.elprat.cat;;;;;;
;Baix Llobregat;Centric Gastrobar;Restaurantes y empresas turísticas de Catering;;El Prat de Llobregat;Cataluña;Plaza Catalunya 39 41;;08820;;ibejarano@onanuit.com;933 79 56 00;www.centricgastrobar.com;www.facebook.com/centricgastrobar;centricgastro;;;;centricgastrobar
;Baix Llobregat;Consorci Protecció i Gestió Espais Naturals Delta Llobregat;Espacios naturales protegidos;;El Prat de Llobregat;Cataluña;Av. Onze de Setembre, 73-75;;08820;;administracio@consorcidelta.org;934793201;;;;;;;
;Baix Llobregat;Costa Water Park;Empresas de turismo activo;;Esplugues de Llobregat;Cataluña;C. Ramon Llull, 26;;08950;;costawaterpark.catalunya@gmail.com;674930129;www.costawaterpark.com;Costa Waterpark;;;;;
;Baix Llobregat;Cripta Gaudí de la Colònia Güell;Museos y centros de interés turístico visitable;;Santa Coloma de Cervelló;Cataluña;www.gaudicoloniaguell.org;;08690;;coloniaguell@adleisure.com;936305807;www.gaudicoloniaguell.org;;;;;;
;Baix Llobregat;CUBIC;Palacios de congresos;;Viladecans;Cataluña;Av. La Marina - Segle XXI;;08840;;rsobrinoj@atriumviladecans.com;936351804;www.viladecans.cat;;;;;;
;Baix Llobregat;El Bosc Animat;Empresas de turismo activo;;Torrelles de Llobregat;Cataluña;www.catalunyaenminiatura.com/ca/bosc-animat;;08629;;info@catalunyaenminiatura.com;936890960;wwww.catalunyaenminiatura.com;facebook@catalunyaenminiatura.com;;;;;
;Baix Llobregat;Foto Pir Video;Comercios;;Gavà;Cataluña;Avinguda Diagonal, 16;;08850;;laboratori@fotopirvideo.com;936382397;www.fotopirvideo.com;www.facebook.com/fotopirvideo;;;;;
;Baix Llobregat;Fundació privada Sigea;Guías turísticos;;Viladecans;Cataluña;Ptge. Llevant, 9, local 3 C;;08840;;;936472121;www.fundaciosigea.org;facebook.com/fundaciosigea;;;;;youtube.com/fundaciosigea
;Baix Llobregat;GAU Catering;Restaurantes y empresas turísticas de Catering;;Castelldefels;Cataluña;C. Pintor Serrasanta, 16;;08860;;catering@gaucatering.com;936452616;www.gaucatering.com;;;;;;
;Baix Llobregat;La Porta del Delta;Oficinas de información turística;;El Prat del Llobregat;Cataluña;Plaça Catalunya 39-41;;08820;;helenarigol@portadeldelta.cat;933741379;www.portadeldelta.cat;http://www.facebook.com/pages/La-Porta-del-Delta/135456214482;http://twitter.com/#!/laportadeldelta;;;http://www.portadeldelta.cat/blog/;
;Baix Llobregat;Masd Mediterráneo Apartamentos Turísticos;Hoteles y apartamentos turísticos;;Castelldefels;Cataluña;C. 17, 3;;08860;;info@masmediterraneo.com;936647200;www.masdmediterraneo.com;https://www.facebook.com/Apartamentos-Tur%C3%ADsticos-Masd-Mediterraneo-140242586030960/timeline/;;;;;https://www.youtube.com/user/Masdmediterraneo
;Baix Llobregat;Museu de Sant Boi de Llobregat;Museos y centros de interés turístico visitable;;Sant Boi de Llobregat;Cataluña;Carrer del pont, 7;;08830;;mllbarreda@santboi.cat;936351200 e.159;www.museusantboi.cat;www.facebook.com/pages/Museu-de-Sant-Boi-de-Llobregat/166683253392868;;;;museusantboi.blogspot.com/;http://www.youtube.com/user/museusantboi
;Baix Llobregat;Oficina de Turismo de Castelldefels;Oficinas de información turística;;Castelldefels;Cataluña;Pintor Serrasanta, 4;;08860;;inmaculada.amat@castelldefelsturisme.info;936352727;www.castelldefelsturisme.com;;;;;;
;Baix Llobregat;Parc Arqueològic Mines de Gavà;Museos y centros de interés turístico visitable;;Gavà;Cataluña;C.Jaume I, 7;;08850;;mborrell@gava.cat;932639610;www.patrimonigava.cat;https://www.facebook.com/ParcArqueologicMinesDeGava;;;;http://parcarqueologic.blogspot.com.es/;
;Baix Llobregat;Platja de Castelldefels;Playas;;Castelldefels;Cataluña;Platja de Castelldefels;;08860;;ruth.pueyo@castelldefels.org;936651150;www.castelldefels.org;;;;;;
;Baix Llobregat;Platja de Gavà;Playas;;Gavà;Cataluña;Platja de Gavà;;08850;;ajuntament@gava.cat;932639100;;;;;;;
;Baix Llobregat;Platja de Viladecans;Playas;;Viladecans;Cataluña;C. Major 41, Baixos;;08840;;viladecans@viladecans.cat;936351800 ;www.viladecans.cat;facebook/ajuntamentdeviladecans;twitter/ajuntamentdeviladecans;;;;
;Baix Llobregat;Platja del Prat de Llobregat;Playas;;El Prat de Llobregat;Cataluña;www.elprat.cat;;08820;;oiac@elprat.cat;933790050;www.elprat.cat;;;;;;
;Baix Llobregat;Restaurant Amarena;Restaurantes y empresas turísticas de Catering;;La Palma de Cervelló;Cataluña;Ctra. de Corbera Km. 1,3;;08756;;rafael@restaurantamarena.com;936720914;www.restaurantamarena.com;https://www.facebook.com/restaurantamarena;;;;;
;Baix Llobregat;Restaurant Ermita de Brugués;Restaurantes y empresas turísticas de Catering;;Gavà;Cataluña;www.restaurantermitadebrugues.cat;;08850;;info@restaurantermitadebrugues.cat;936622682;www.restaurantermitadebrugues.cat;https://www.facebook.com/Restaurant-Ermita-de-Brugu%C3%A9s-505642592826667/;;;;;
;Baix Llobregat;Restaurant La Lluna en un Cove;Restaurantes y empresas turísticas de Catering;;El Prat de Llobregat;Cataluña;C. Frederic Soler, 48;;08820;;info@lallunaenuncove.com;933703852;www.lallunaenuncove.com;https://www.facebook.com/friends/requests/?fcref=rup#!/LaLlunaenunCove?fref=ts;;;;;
;Baix Llobregat;Restaurant La Masia - Acadèmia Sánchez-Casal;Restaurantes y empresas turísticas de Catering;;El Prat de Llobregat;Cataluña;Autovia de Castelldefels C-31, km.191;;08820;;sergi@sanchez-casal.com;934791616 (116);www.sanchez-casal.com;La Masía Sánchez-Casal Restaurante;@ASCmasia;;;;http://www.youtube.com/user/sanchezcasaltv
;Baix Llobregat;Restaurant Les Marines;Restaurantes y empresas turísticas de Catering;;Gavà;Cataluña;C. Calafell, 21-23;;08850;;comercial@lesmarines.com;936333570;www.lesmarines.com;http://www.facebook.com/group.php?gid=68313812416;;;;;http://www.youtube.com/watch?v=U_PT1OqhI58
;Baix Llobregat;Restaurant Tropical;Restaurantes y empresas turísticas de Catering;;Gavà-Mar;Cataluña;C. Tellinaires, 17;;08850;;tropical@tropical-rte.com;936330330;www.tropical-rte.com;;;;;;
;Baix Llobregat;Restaurante Barbacoa Europa;Restaurantes y empresas turísticas de Catering;;Gavà;Cataluña;Avda. Europa, 92-102;;08850;;info@europabarbacoa.es;936330677;www.europabarbacoa.es;;@EuropaBarbacoa;;;;
;Baix Llobregat;Sallés Hotel Ciutat del Prat;Hoteles y apartamentos turísticos;;El Prat de Llobregat;Cataluña;Av. Remolar, 46;;08820;;antonio_rodriguez@salleshotels.com;933788333;www.salleshotels.com;;;;;;
;Baix Llobregat;Serveis Reunits - Trenet Turístic;Empresas de transporte turístico;;Castelldefels;Cataluña;C. Galileo, 10 Pol. Industrial Cami Ral;;08860;;anamartos@serveisreunits.com;936653153;www.serveisreunits.com;;;;;;
;Baix Llobregat;Trencadís;Empresas de turismo activo;;Ripollet;Cataluña;Ripollet;;08291;;trencadis.difusio@gmail.com;655813241;http://www.trencadisdifusio.com;http://www.facebook.com/TrencadisSCP;@trencadisSCP;;;;
;Banyoles;ATENEU BAR;Bares y cafeterías;;Banyoles;Cataluña;Plaça Major, 40;;17820;;ateneubar@enrobert.cat;620300921;;;;;;;
;Banyoles;BANYOLES ALBERG , SL;Albergues;;BANYOLES;Cataluña;migdia, 10;;17820;;ramon@servidraga.com;679170040;;;;;;;
;Banyoles;BARBERIA MASÓ;Comercios;;BANYOLES;Cataluña;RONDA MONESTIR, 82;;17820;;info@barberiamaso.com;972574000;Ronda Monestir, 82;https://www.facebook.com/barberia.maso;https://twitter.com/barberiamaso;;;;
;Banyoles;BASE PODIUM M. DURAN;Comercios;;Banyoles;Cataluña;C/ Llibertat, 137;;17820;;banyoles@base.net;972574902;;;;;;;
;Banyoles;CAFETERIA HOP HOP;Bares y cafeterías;;Banyoles;Cataluña;Passeig de la Generalitat, 18;;17820;;hopcafeteria@enrobert.cat;972582045;;https://www.facebook.com/hopcafeteria;;;;;
;Banyoles;CAFETERIA VOLTES;Bares y cafeterías;;Banyoles;Cataluña;Passeig de la Generalitat, 18;;17820;;voltescafeteria@enrobert.cat;972582045;;https://www.facebook.com/voltescafeteria;;;;;
;Banyoles;CINQUANTA - CINC;Bares y cafeterías;;Banyoles;Cataluña;C/ Born, 2 ;;17820;;LVcafeteria@gmail.com;644555975;;;;;;;
;Banyoles;CLUB NATACIÓ BANYOLES;Puertos Deportivos;;Banyoles;Cataluña;www.cnbanyoles.cat ;;17820;;gerencia@cnbanyoles.cat;972570859;;;;;;;
;Banyoles;CONSORCI DE L´ESTANY;Espacios naturales protegidos;;Banyoles;Cataluña;http://www.consorcidelestany.org/;;17820;;mcampos@consorcidelestany.org;972 576 495;;;;;;;
;Banyoles;DORMITUM;Comercios;;Banyoles;Cataluña;Passeig de la Generalitat, 18;;17820;;info@dormitum.com;972573262;www.dormitum.com;www.facebook.com/DormitumBanyoles;www.twitter.com/dormitum;;;www.consejocolchon.com;http://www.youtube.com/dormitum
;Banyoles;ESCOLA DE NATURA DE BANYOLES;Empresas de turismo activo;;BANYOLES;Cataluña;PG. DE LA DRAGA, 5;;17820;;correu@escolanaturabanyoles.org;972581316;;;;;;;
;Banyoles;HOTEL CA L´ARPA ;Hoteles y apartamentos turísticos;;Banyoles;Cataluña;www.calarpa.com;;17820;;calarpa@calarpa.com;972572359;;;;;;;
;Banyoles;LLIBRERIA L´ALTELL;Comercios;;Banyoles;Cataluña;C/ Canal, 2 ;;17820;;laltell@laltell.cat;972580270;;;;;;;
;Banyoles;MARISQUERIA GIL´S S.C.;Restaurantes y empresas turísticas de Catering;;BANYOLES;Cataluña;SANT MER, 111, BAIXOS;;17820;;marisqueriagils@live.com;972572852;www.marisqueriagils.com;;;;;;
;Banyoles;MUSEU DARDER ESPAI D´INTERPRETACIÓ DE L´ESTANY;Museos y centros de interés turístico visitable;;Banyoles;Cataluña;http://www.museusdebanyoles.cat;;17820;;lfigueras@ajbanyoles.org;972 574 467;;;;;;;
;Banyoles;NAVILIERA LES GOGES;Empresas de transporte turístico;;Banyoles;Cataluña;Pg. Darder s/n. Pesquera núm. 10;;17820;;info@navilieralesgoges.cat;626225200;;;;;;;
;Banyoles;OFICINA DE TURISME DE BANYOLES;Oficinas de información turística;;Banyoles ;Cataluña;Passeig Darder, pesquera núm. 10 ;;17820;;rarbussa@ajbanyoles.org;972583470;;;;;;;
;Banyoles;PERUQUERIA MARCEL;Comercios;;BANYOLES;Cataluña;JACINT VERDAGUER, 24;;17820;;marcelestilista@gmail.com;872983915;;;;;;;
;Banyoles;POLICIA LOCAL DE BANYOLES;Seguridad ciudadana;;Banyoles;Cataluña;Avinguda Països Catalans, 236;;17820;;policialocal@ajbanyoles.org;972575757;;;;;;;
;Banyoles;RESTAURANT EL CAPITELL;Restaurantes y empresas turísticas de Catering;;BANYOLES;Cataluña;PLAÇA MAJOR, 14;;17820;;miquelimma@hotamail.com;972573124;www.restaurantelcapitell.cat;restaurantelcapitell;;;;;
;Banyoles;RESTAURANT LA CARPA;Restaurantes y empresas turísticas de Catering;;BANYOLES;Cataluña;PG. DARDER, S/N;;17820;;info@restaurantlacarpa.com;972582825;www.restaurantlacarpa.com;;;;;;
;Banyoles;RESTAURANT VORA ESTANY;Restaurantes y empresas turísticas de Catering;;BANYOLES;Cataluña;PASSEIG ANTONI GAUDÍ, 3;;17820;;robert@enrobert.cat;972576353;www.voraestany.com;www.facebook.com/restaurantvoraestany;;;;;
;Banyoles;ROSSINYOL STORE;Comercios;;BANYOLES;Cataluña;TORRES I BAGES, 9;;17820;;rossinyol.banyoles@gmail.com;972572462;www.rossinyolstore.com;https://es-es.facebook.com/public/Rossinyol-Banyoles;https://twitter.com/rossinyolbny/;;;;
;Banyoles;The CITY ARMS;Bares y cafeterías;;BANYOLES;Cataluña;PASSEIG MOSSEN CONSTANS, 4;;17820;;info@citybanyoles.cat;972581216;;The City Arms Banyoles;;;;;
;Baños de Montemayor;Apartamentos La Peña;Hoteles y apartamentos turísticos;;Baños de Montemayor;Extremadura;Av. de las Termas 53;;10750;;lapenya@apartamentosrurales.net;927 488223;www.apartamentosrurales.net;;;;;;
;Baños de Montemayor;Apartamentos Rurales La Fuentecilla;Alojamientos rurales;;Baños de Montemayor;Extremadura;C/ La Fuentecilla 7;;10750;;luisafuentecilla@hotmail.com;927 488329;www.toprural.com;;;;;;
;Baños de Montemayor;Balneario  Baños de Montemayor;Servicios turísticos de salud;;Baños de Montemayor;Extremadura;Av de las Termas 57;;10750;;info@balneario.com;927 488302;www.balneariodemontemayor.com;;;;;;
;Baños de Montemayor;Cárnicas Pozas;Comercios;;Baños de Montemayor;Extremadura;Av de Las Termas 106;;10750;;julianpozas@carnicaspozas.es;902 021368;www.carnicaspozas.es;;;;;;
;Baños de Montemayor;Complejo de Turismo Rural El Solitario;Alojamientos rurales;;Baños de Montemayor;Extremadura;Cra. N-630 km 432;;10750;;bea_solitario@hotmail.com;927 488231;www.elsolitario.com;;;;;;
;Baños de Montemayor;Hotel  Eloy;Hoteles y apartamentos turísticos;;Baños de Montemayor;Extremadura;Avda de las Termas, 59;;10750;;informacion@hoteleloy.com;927 48 80 02;www.hoteleloy.com;;;;;;
;Baños de Montemayor;Hotel El Molino;Hoteles y apartamentos turísticos;;Baños de Montemayor;Extremadura;C/ del Baño 46;;10750;;hostalelmolino@hostalelmolino.com;927 488009;;;;;;;
;Baños de Montemayor;Hotel La Glorieta;Hoteles y apartamentos turísticos;;Baños de Montemayor;Extremadura;Av de Las Termas 83;;10750;;hotelglorieta@hotmail.com;927 488018;;;;;;;
;Baños de Montemayor;Oficina de Turismo de Baños de Montemayor;Oficinas de información turística;;Baños de Montemayor;Extremadura;C/Plaza Mayor, 72;;10750;;turismobanosdemontemayor@hotmail.com;927 488 075;www.banosdemontemayor.es;;;;;;
;Benavente;CANDY SPORT;Comercios;;BENAVENTE;Castilla y León;C/SANTA CRUZ Nº 12;;49600;;candysport@telefonica.net;980 63 75 30;;;;;;;
;Benavente;DE-LIRIO;Bares y cafeterías;;Benavente;Castilla y León;C/Sancti Spíritus, 5;;49600;;deliriobenavente@gmail.com;980637530;;;;;;;
;Benavente;HOTEL SANTIAGO***;Hoteles y apartamentos turísticos;;BENAVENTE;Castilla y León;AVDA. MARAGATOS, 34;;49600;;isabel@grupohlt.com;902 101 021;www.grupohlt.com;;;;;;
;Benavente;HOTEL VILLA DE BENAVENTE;Hoteles y apartamentos turísticos;;BENAVENTE;Castilla y León;AVDA. DE LAS AMÉRICAS S/N;;49600;;silviasm@hotmail.com;980 63 50 94;;;;;;;
;Benavente;"MESÓN - RESTAURANTE ""DEL ABUELO""";Restaurantes y empresas turísticas de Catering;;BENAVENTE;Castilla y León;AVDA. EL FERIAL Nº126;;49600;;isabel@grupohlt.com;980 63 44 14;;;;;;;
;Benavente;OFICINA DE TURISMO;Oficinas de información turística;;BENAVENTE;Castilla y León;PLAZA MAYOR, 1;;49600;;turismo@benavente.es;980 63 42 11;www.turismobenavente.es;;;;;;
;Benavente;"RESTAURANTE ""EL ERMITAÑO""";Restaurantes y empresas turísticas de Catering;;BENAVENTE;Castilla y León;CTRA. N-630 KM 1´200;;49600;;administracion@elermitano.com;980 63 67 95;;;;;;;
;Benicarló;APARTAMENTS ELS ROMERS;Hoteles y apartamentos turísticos;;BENICARLO;Comunitat Valenciana;AV. PAPA LUNA, 324;;12580;;info@elsromers.com;619479931;;;;;;;
;Benicarló;BAR RESTAURANTE SAN RAFAEL;Restaurantes y empresas turísticas de Catering;;BENICARLO;Comunitat Valenciana;C/MOSSEN LAJUNTA, 24 BAJO;;12580;;restaurantesanrafael@gmail.com;964461880;;;;;;;
;Benicarló;"BAR-CAFETERIA-HELADERIA GALIANA-LLINARES ""LA JIJONENCA""";Bares y cafeterías;;BENICARLO;Comunitat Valenciana;AV.MARQUES DE BENICARLO 43, BAJO 1;;12580;;jijonencabenicarlo@hotmail.com;615943035;;;;;;;
;Benicarló;HELADOS COSTA DORADA, S.L.;Bares y cafeterías;;BENICARLO;Comunitat Valenciana;C/ HERNAN CORTES, 2;;12580;;poleroso@hotmail.com;629451874;;;;;;;
;Benicarló;HOTEL PINCHE DE ORO;Hoteles y apartamentos turísticos;;BENICARLO;Comunitat Valenciana;PASEO MARITIMO, 46;;12580;;info@elpinchedeoro.com;964 46 71 20;;;;;;;
;Benicarló;HOTEL ROSI;Hoteles y apartamentos turísticos;;BENICARLO;Comunitat Valenciana;C/DOCTOR FLEMING, 50;;12580;;info@hotelrosi.com;606106688;;;;;;;
;Benicarló;MARINA BENICARLO, S.A.;Empresas de turismo activo;;BENICARLO;Comunitat Valenciana;PUERTO DEPORTIVO LOCAL CAPITANIA;;12580;;info@marinabenicarlo.com;625663062;;;;;;;
;Benicarló;MUSEU CIUTAT DE BENICARLO;Museos y centros de interés turístico visitable;;BENICARLO;Comunitat Valenciana;FERRERES BRETO, 10;;12580;;david@ajuntamentdebenicarlo.org;964470050;;;;;;;
;Benicarló;PLAYA CARACOLA;Playas;;Benicarló;Comunitat Valenciana;Paseo Ferreres Bretó, 10;;12580;;jvilanova@ajuntamentdebenicarlo.org;964470050;;;;;;;
;Benicarló;PLAYA GURUGU;Playas;;BENICARLO;Comunitat Valenciana;DOCTOR PERA 4;;12580;;jvilanova@ajuntamentdebenicarlo.org;964465004;;;;;;;
;Benicarló;PLAYA MAR XICA;Playas;;BENICARLO;Comunitat Valenciana;DOCTOR PERA 4;;12580;;jvilanova@ajuntamentdebenicarlo.org;964465004;;;;;;;
;Benicarló;PLAYA MORRONGO ;Playas;;benicarlo;Comunitat Valenciana;doctor pera 4;;12580;;jvilanova@ajuntamentdebenicarlo.org;964470050;;;;;;;
;Benicarló;POLICIA LOCAL;Seguridad ciudadana;;Benicarló;Comunitat Valenciana;www.ajuntamentdebenicarlo.org;;12580;;parra@ajuntamentdebenicarlo.org;964475300;;;;;;;
;Benicarló;RESTAURANTE CHUANET;Restaurantes y empresas turísticas de Catering;;BENICARLO;Comunitat Valenciana;AV. PAPA LUNA S/N;;12580;;javi@rincondechuanet.com;679952399;;;;;;;
;Benicarló;RESTAURANTE NEPTUNO;Restaurantes y empresas turísticas de Catering;;BENICARLO;Comunitat Valenciana;PASEO MARITIMO, 94;;12580;;jesusgasparlopez@hotmail.com;964460555;;;;;;;
;Benicarló;SOL SOLET;Comercios;;BENICARLO;Comunitat Valenciana;PASEO MARITIMO 40;;12580;;solsolet06@gmail.com;964472843;;;;;;;
;Benicarló;TOURIST INFO BENICARLO;Oficinas de información turística;;Benicarló;Comunitat Valenciana;www.ajuntamentdebenicarlo.org;;12580;;touristinfo_benicarlo@gva.es;964473180;;;;;;;
;Benicàssim;Aquarama;Otros Servicios;;Benicàssim;Comunitat Valenciana;Carretera N-340, km 986,8;;12560;;cboix@aquarama.net;964303321;;;;;;;
;Benicàssim;Asociación Artevalencia;Otros Servicios;;Benicàssim;Comunitat Valenciana;C/ Josep Barberà i Ceprià, 21;;12560;;info@artevalencia.es;648779385;www.artevalencia.es;https://www.facebook.com/artevalencia.es;;;;;http://www.youtube.com/user/AsocARTEVALENCIA
;Benicàssim;Azahar 1991;Comercios;;Benicàssim;Comunitat Valenciana;Las Cruces, nº6;;12560;;azahar1991@hotmail.es;687900543;;;;;;;
;Benicàssim;Bonterra Park;Campings;;Benicàssim;Comunitat Valenciana;Avenida Barcelona, 47;;12560;;info@bonterrapark.com;964300007;www.bonterrapark.com;www.facebook.com/bonterrapark;;;;;
;Benicàssim;Carmona 1952 Inmobiliaria;Otros Servicios;;Benicàssim;Comunitat Valenciana;Calle Santo Tomás, 121;;12560;;carmona@comprarcasa.com;964301013;;;;;;;
;Benicàssim;Corralet;Restaurantes y empresas turísticas de Catering;;Benicàssim;Comunitat Valenciana;Estatuto nº8;;12560;;elcorraletbenicassim@gmail.com;644221910;;;;;;;
;Benicàssim;Disetta;Comercios;;Benicàssim;Comunitat Valenciana;Calle Bayer, 27;;12560;;disettabenicasim@gmail.com;676715941;;;;;;;
;Benicàssim;El Campanar;Bares y cafeterías;;Benicàssim;Comunitat Valenciana;C/ Bayer, 36;;12560;;serberca@gmail.com;635783975;;;;;;;
;Benicàssim;El Vestidor de Valentina;Comercios;;Benicàssim;Comunitat Valenciana;Avda Castellón, 42;;12560;;pilar.irigoyen@hotmail.es;964302457;;;;;;;
;Benicàssim;FACE;Comercios;;Benicàssim;Comunitat Valenciana;Calle Pere El Ceremonios, 1;;12560;;mferrando@facealtabisuteria.com;964302149;;;;;;;
;Benicàssim;Hotel Bersoca;Hoteles y apartamentos turísticos;;Benicàssim;Comunitat Valenciana;Avda Jaume I, 217;;12560;;bersoca@hotelbersoca.com;964301258;www.hotelbersoca.com ;https://www.facebook.com/Hotel-Bersoca-192994124072303/timeline/?ref=settings;;;;;
;Benicàssim;Hotel Bosquemar;Hoteles y apartamentos turísticos;;Benicàssim;Comunitat Valenciana;Santo Tomás, 73;;12560;;bosquemarhotel12@gmail.com;964046153;;;;;;;
;Benicàssim;Hotel Canadá;Hoteles y apartamentos turísticos;;Benicàssim;Comunitat Valenciana;La Pau nº1;;12560;;canadabenicassim@gmail.com;964304611;;;;;;;
;Benicàssim;Hotel Intur Azor;Hoteles y apartamentos turísticos;;Benicàssim;Comunitat Valenciana;Avda Gimeno Tomás, 9;;12560;;azor@intur.com;964394400;www.intur.com;www.facebook.com/hotelesintur;www.twitter.com/hotelesintu;;;;www.youtube.com/user/hotelesintur
;Benicàssim;Hotel Intur Bonaire;Hoteles y apartamentos turísticos;;Benicàssim;Comunitat Valenciana;Avda Gimeno Tomás, 9;;12560;;bonaire@intur.com;964394400;www.intur.com;www.facebook.com/hotelesintur;www.twitter.com/hotelesintur;;;;www.youtube.com/user/hotelesintur
;Benicàssim;Hotel Intur Orange;Hoteles y apartamentos turísticos;;Benicàssim;Comunitat Valenciana;Avda Gimeno Tomás, 9;;12560;;orange@intur.com;964394400;www.intur.com;www.facebook.com/hotelesintur;www.twitter.com/hotelesintur;;;;www.youtube.com/user/hotelesintur
